Country,Stage,Category,source,Production(kg)_2024,Import(kg)_2024,Export(kg)_2024,Consumption(kg)_2024
South Korea,processed,Indium,BGS,100000.0,0.0,0.0,100000.0
South Korea,processed,Lead,BGS,776000000.0,0.0,0.0,776000000.0
South Korea,processed,Nickel,BGS,46500000.0,0.0,0.0,46500000.0
South Korea,processed,Zinc,BGS,980000000.0,0.0,0.0,980000000.0
South Korea,raw,Gold,BGS,49.0,0.0,0.0,49.0
South Korea,raw,Graphite,USGS,9600000.0,0.0,0.0,9600000.0
South Korea,raw,Lead,BGS,240000.0,0.0,0.0,240000.0
South Korea,raw,Molybdenum,BGS,339000.0,0.0,0.0,339000.0
South Korea,raw,Rhenium,USGS,3000.0,0.0,0.0,3000.0
South Korea,raw,Silver,BGS,2670.0,0.0,0.0,2670.0
South Korea,raw,Titanium,BGS,645949000.0,0.0,0.0,645949000.0
South Korea,raw,Zinc,BGS,807000.0,0.0,0.0,807000.0
South Sudan,raw,Gold,BGS,200.0,0.0,0.0,200.0
Spain,processed,Arsenic,,0.0,1201892.04,287760.0,914132.04
Spain,processed,Boron,,0.0,258987274.94000003,26054174.128000002,232933100.81200004
Spain,processed,Cadmium,,0.0,1920.48,30.0,1890.48
Spain,processed,Chromium,,0.0,53785067.0,11486194.24,42298872.76
Spain,processed,Cobalt,,0.0,13860265.508000001,1019590.48,12840675.028
Spain,processed,Copper,BGS,574200000.0,3351821392.537,3729690903.037,196330489.5
Spain,processed,Fluorspar,BGS,146975000.0,0.0,0.0,146975000.0
Spain,processed,Gallium,,0.0,599054.44,508949.68,90104.75999999995
Spain,processed,Germanium,,0.0,599054.44,508949.68,90104.75999999995
Spain,processed,Imdium,,0.0,599054.44,508949.68,90104.75999999995
Spain,processed,Lead,BGS,220000000.0,1135620111.302,170884775.392,1184735335.91
Spain,processed,Lithium,,0.0,12107565.398,2638402.272,9469163.126
Spain,processed,Manganese,,0.0,115543919.46,112762460.0,2781459.4599999934
Spain,processed,Molybdenum,,0.0,7298453.782,3224199.835,4074253.9469999997
Spain,processed,Nickel,,0.0,141946818.41799998,48927146.346,93019672.07199998
Spain,processed,Niobium,,0.0,600118.288,547422.32,52695.96799999999
Spain,processed,Rare Earths,,0.0,8205573.704,930166.208,7275407.496
Spain,processed,Tin,,0.0,85010844.088,62385909.756,22624934.332000002
Spain,processed,Titanium,,0.0,89086433.08999999,21999098.046,67087335.043999985
Spain,processed,Vanadium,,0.0,6318287.4399999995,1545641.68,4772645.76
Spain,raw,Aluminium,WMD,0.0,14920208791.48,145391218.4,14774817573.08
Spain,raw,Bauxite,USGS,0.0,14920208791.48,145391218.4,14774817573.08
Spain,raw,Boron,,0.0,156768610.48000002,48902177.84,107866432.64000002
Spain,raw,Chromium,,0.0,99044331.0,11713752.0,87330579.0
Spain,raw,Cobalt,,0.0,20760.0,2842.4,17917.6
Spain,raw,Copper,WMD,114786000.0,9589722857.759998,5187993732.1,4516515125.659998
Spain,raw,Graphite,,0.0,40117064.247999996,3474779.4359999998,36642284.812
Spain,raw,Magnesium,WMD,667248000.0,40307824.56,426250260.056,281305564.50399995
Spain,raw,Manganese,,0.0,1456251486.68,4835525.84,1451415960.8400002
Spain,raw,Molybdenum,,0.0,17621839.136,870128.0,16751711.136
Spain,raw,Nickel,,0.0,1403905.0,376640.0,1027265.0
Spain,raw,Niobium,,0.0,14100540.8,10147655.2,3952885.6000000015
Spain,raw,Selenium,,0.0,114865.32,30076.16,84789.16
Spain,raw,Silver,WMD,88796.0,3244768.336,17078.32,3316486.0160000003
Spain,raw,Tantalum,WMD,24000.0,0.0,0.0,24000.0
Spain,raw,Tellurium,,0.0,9094793.68,18217.84,9076575.84
Spain,raw,Tin,WMD,356000.0,20.3,27136.0,328884.3
Spain,raw,Titanium,,0.0,486493798.0,1241365.0,485252433.0
Spain,raw,Vanadium,,0.0,14100540.8,10147655.2,3952885.6000000015
Spain,raw,Zinc,WMD,89219000.0,6644508772.84,879022522.4,5854705250.440001
Spain,raw,Zirconium,,0.0,486692307.2,23990440.0,462701867.2
Sri Lanka,processed,Aluminium,,0.0,60521668.861,4398908.101,56122760.760000005
Sri Lanka,processed,Bauxite,,0.0,16774798.0,25.0,16774773.0
Sri Lanka,processed,Boron,,0.0,1002167.662,2.0,1002165.662
Sri Lanka,processed,Chromium,,0.0,2702.233,0.0,2702.233
Sri Lanka,processed,Cobalt,,0.0,42.0,0.0,42.0
Sri Lanka,processed,Copper,,0.0,10412838.341,2289348.415,8123489.926
Sri Lanka,processed,Gold,,0.0,38.265,0.0,38.265
Sri Lanka,processed,Graphite,BGS,2200000.0,0.0,0.0,2200000.0
Sri Lanka,processed,Lead,BGS,4820000.0,535865.589,5316003.0,39862.58899999969
Sri Lanka,processed,Lithium,,0.0,1819.759,0.0,1819.759
Sri Lanka,processed,Manganese,,0.0,169175.0,17.0,169158.0
Sri Lanka,processed,Molybdenum,,0.0,1310.906,0.0,1310.906
Sri Lanka,processed,Nickel,,0.0,8826.93,86.359,8740.571
Sri Lanka,processed,Rare Earths,,0.0,1845.434,0.0,1845.434
Sri Lanka,processed,Silicon,,0.0,14618724.597000001,47194.515,14571530.082
Sri Lanka,processed,Tin,,0.0,42211.784,25.0,42186.784
Sri Lanka,processed,Titanium,,0.0,246190.0,185.0,246005.0
Sri Lanka,processed,Vanadium,,0.0,19.0,0.0,19.0
Sri Lanka,processed,Zinc,,0.0,5686278.676,2044025.029,3642253.647
Sri Lanka,raw,Chromium,,0.0,16.0,0.0,16.0
Sri Lanka,raw,Cobalt,,0.0,400.0,0.0,400.0
Sri Lanka,raw,Copper,,0.0,208215.0,0.0,208215.0
Sri Lanka,raw,Fluorspar,,0.0,5502.0,73.0,5429.0
Sri Lanka,raw,Graphite,WMD,2998000.0,15910.518,2171257.0,842653.5180000002
Sri Lanka,raw,Lithium,,0.0,156239.556,0.0,156239.556
Sri Lanka,raw,Magnesium,,0.0,20.718,0.0,20.718
Sri Lanka,raw,Manganese,,0.0,1.0,0.0,1.0
Sri Lanka,raw,Niobium,,0.0,35000.0,0.0,35000.0
Sri Lanka,raw,Selenium,,0.0,678.525,0.0,678.525
Sri Lanka,raw,Titanium,WMD,31665000.0,0.0,2857970.0,28807030.0
Sri Lanka,raw,Vanadium,,0.0,35000.0,0.0,35000.0
Sudan,raw,Chromium,WMD,2100000.0,0.0,0.0,2100000.0
Sudan,raw,Gold,WMD,23200.0,0.0,0.0,23200.0
Sudan,raw,Silver,WMD,1000.0,0.0,0.0,1000.0
Suriname,processed,Aluminium,,0.0,2975676.2800000003,1287647.5,1688028.7800000003
Suriname,processed,Bauxite,,0.0,100323.0,20000.0,80323.0
Suriname,processed,Boron,,0.0,56697.0,0.0,56697.0
Suriname,processed,Chromium,,0.0,759.0,0.0,759.0
Suriname,processed,Nickel,,0.0,3172.0,0.0,3172.0
Suriname,processed,Rare Earths,,0.0,21.3,0.0,21.3
Suriname,processed,Silicon,,0.0,500376.0,13681.0,486695.0
Suriname,processed,Silver,,0.0,524.0,112.28,411.72
Suriname,processed,Titanium,,0.0,85800.0,0.0,85800.0
Suriname,processed,Zinc,,0.0,13142.8,0.0,13142.8
Suriname,raw,Copper,,0.0,625.0,0.0,625.0
Suriname,raw,Gold,WMD,17853.0,28150.0,0.0,46003.0
Suriname,raw,Lithium,,0.0,5549300.0,33417.0,5515883.0
Sweden,processed,Aluminium,BGS,119000000.0,3111746245.648,1223944992.83,2006801252.8179998
Sweden,processed,Arsenic,,0.0,420326.848,0.0,420326.848
Sweden,processed,Bauxite,,0.0,1283737936.219,158534559.96,1125203376.259
Sweden,processed,Boron,,0.0,97072676.25500001,22802867.255,74269809.00000001
Sweden,processed,Cadmium,,0.0,3326720.416,0.0,3326720.416
Sweden,processed,Chromium,,0.0,3552947.097,336828.733,3216118.364
Sweden,processed,Cobalt,,0.0,907391.115,96772.97799999999,810618.137
Sweden,processed,Copper,BGS,256332000.0,848585409.461,283788848.64,821128560.821
Sweden,processed,Gallium,,0.0,41297.004,1000.0,40297.004
Sweden,processed,Germanium,,0.0,41297.004,1000.0,40297.004
Sweden,processed,Imdium,,0.0,41297.004,1000.0,40297.004
Sweden,processed,Lead,BGS,76150000.0,60532580.39300001,135309830.918,1372749.474999994
Sweden,processed,Lithium,,0.0,9558287.785,34430.292,9523857.493
Sweden,processed,Magnesium,,0.0,64781977.464,1279444.471,63502532.993
Sweden,processed,Manganese,,0.0,590372.273,40368.915,550003.358
Sweden,processed,Molybdenum,,0.0,3717323.135,30137.281,3687185.854
Sweden,processed,Nickel,,0.0,255311153.71699998,41052087.617,214259066.09999996
Sweden,processed,Niobium,,0.0,102584.804,1116.411,101468.39300000001
Sweden,processed,Platinum Group Metals,,0.0,61981839.776,629969.83,61351869.946
Sweden,processed,Rare Earths,,0.0,160787.05,32.472,160754.57799999998
Sweden,processed,Selenium,BGS,4000.0,0.0,0.0,4000.0
Sweden,processed,Silicon,,0.0,179618205.142,39982394.916,139635810.22599998
Sweden,processed,Silver,,0.0,4109279.1199999996,1062169.9139999999,3047109.206
Sweden,processed,Tellurium,BGS,36000.0,0.0,0.0,36000.0
Sweden,processed,Tin,,0.0,633300.323,115078.213,518222.11
Sweden,processed,Titanium,,0.0,8419030.849,5396593.681,3022437.1679999996
Sweden,processed,Vanadium,,0.0,1777799.6130000001,141101.15500000003,1636698.458
Sweden,processed,Zinc,,0.0,212974068.34899998,82551179.737,130422888.61199997
Sweden,raw,Aluminium,WMD,119000000.0,38728249.516,497.872,157727751.644
Sweden,raw,Bauxite,,0.0,38728249.516,497.872,38727751.644
Sweden,raw,Boron,,0.0,26727325.714,1108323.8360000001,25619001.878000002
Sweden,raw,Copper,WMD,73780000.0,1284784981.797,499708644.505,858856337.2919999
Sweden,raw,Fluorspar,,0.0,44967386.228,25939890.374,19027495.854
Sweden,raw,Gold,WMD,7358.0,23489504.256,768002.983,22728859.273000002
Sweden,raw,Graphite,,0.0,5991528.223,562251.456,5429276.767
Sweden,raw,Magnesium,,0.0,510834.551,416647.265,94187.28599999996
Sweden,raw,Manganese,,0.0,160458.454,10162.602,150295.85199999998
Sweden,raw,Molybdenum,,0.0,28360676.004,134106.238,28226569.766
Sweden,raw,Nickel,,0.0,3397.5959999999995,0.0,3397.5959999999995
Sweden,raw,Selenium,WMD,20000.0,405061.931,24180.778,400881.153
Sweden,raw,Silver,WMD,404055.0,12324000.0,0.0,12728055.0
Sweden,raw,Tellurium,WMD,36000.0,166505.918,142000.0,60505.918000000005
Sweden,raw,Tin,,0.0,5531.916,15.552,5516.3640000000005
Sweden,raw,Titanium,,0.0,4696547.798,148135.16,4548412.638
Sweden,raw,Zirconium,,0.0,192812.872,0.0,192812.872
Switzerland,processed,Aluminium,,0.0,1315299655.354,1142791524.098,172508131.25600004
Switzerland,processed,Bauxite,,0.0,152929124.382,5308721.541999999,147620402.84
Switzerland,processed,Boron,,0.0,13761807.197999999,218246.766,13543560.431999998
Switzerland,processed,Gallium,,0.0,12059.96,622.8340000000001,11437.125999999998
Switzerland,processed,Germanium,,0.0,12059.96,622.8340000000001,11437.125999999998
Switzerland,processed,Gold,,0.0,8587793.875,5822600.776000001,2765193.0989999995
Switzerland,processed,Imdium,,0.0,12059.96,622.8340000000001,11437.125999999998
Switzerland,processed,Magnesium,,0.0,46313097.835999995,11745056.996000001,34568040.839999996
Switzerland,processed,Manganese,,0.0,599441.184,0.0,599441.184
Switzerland,processed,Molybdenum,,0.0,79521.10699999999,20990.976,58530.130999999994
Switzerland,processed,Nickel,,0.0,29653329.546,28425985.298,1227344.2479999997
Switzerland,processed,Platinum Group Metals,,0.0,1428774.903,1403929.8699999999,24845.033000000054
Switzerland,processed,Rare Earths,,0.0,159853.754,44070.308,115783.446
Switzerland,processed,Silicon,,0.0,131176167.582,42452253.221999995,88723914.36000001
Switzerland,processed,Tin,,0.0,1045126.971,846186.4099999999,198940.5610000001
Switzerland,processed,Vanadium,,0.0,137289.14800000002,849.9380000000001,136439.21000000002
Switzerland,processed,Zinc,,0.0,46799575.846,21446716.696,25352859.150000002
Switzerland,raw,Aluminium,,0.0,81049184.34,3002480.0,78046704.34
Switzerland,raw,Bauxite,,0.0,81049184.34,3002480.0,78046704.34
Switzerland,raw,Boron,,0.0,33027.914000000004,101.392,32926.522000000004
Switzerland,raw,Chromium,,0.0,1491939.148,957136.0,534803.148
Switzerland,raw,Cobalt,,0.0,8.0,0.0,8.0
Switzerland,raw,Fluorspar,,0.0,1458576.0,602.596,1457973.404
Switzerland,raw,Gold,,0.0,825.32,4.0,821.32
Switzerland,raw,Graphite,,0.0,1119242.4980000001,224015.3,895227.1980000001
Switzerland,raw,Magnesium,,0.0,469818.224,3634.304,466183.92
Switzerland,raw,Manganese,,0.0,643788.888,80.0,643708.888
Switzerland,raw,Molybdenum,,0.0,100.0,72.0,28.0
Switzerland,raw,Silver,,0.0,885.752,0.0,885.752
Switzerland,raw,Tellurium,,0.0,337.37,101.392,235.978
Switzerland,raw,Titanium,,0.0,96012.0,0.0,96012.0
Switzerland,raw,Zinc,,0.0,1001.472,28.712,972.76
Switzerland,raw,Zirconium,,0.0,789892.592,2248.592,787644.0
Taiwan,processed,Lead,BGS,85000000.0,0.0,0.0,85000000.0
Taiwan,processed,Tin,BGS,4200000.0,0.0,0.0,4200000.0
Taiwan,raw,Gold,WMD,3.0,0.0,0.0,3.0
Tajikistan,processed,Aluminium,BGS,66649000.0,0.0,0.0,66649000.0
Tajikistan,raw,Aluminium,WMD,66649000.0,0.0,0.0,66649000.0
Tajikistan,raw,Antimony,WMD,14800000.0,0.0,0.0,14800000.0
Tajikistan,raw,Copper,WMD,4500000.0,0.0,0.0,4500000.0
Tajikistan,raw,Fluorspar,WMD,2000000.0,0.0,0.0,2000000.0
Tajikistan,raw,Gold,WMD,9220.0,0.0,0.0,9220.0
Tajikistan,raw,Lead,WMD,37809000.0,0.0,0.0,37809000.0
Tajikistan,raw,Silver,WMD,12000.0,0.0,0.0,12000.0
Tajikistan,raw,Zinc,WMD,45071000.0,0.0,0.0,45071000.0
Tanzania,processed,Copper,BGS,10000000.0,0.0,0.0,10000000.0
Tanzania,raw,Bauxite,WMD,61353000.0,0.0,0.0,61353000.0
Tanzania,raw,Copper,WMD,3785000.0,0.0,0.0,3785000.0
Tanzania,raw,Gold,WMD,54760.0,0.0,0.0,54760.0
Tanzania,raw,Graphite,WMD,13475000.0,0.0,0.0,13475000.0
Tanzania,raw,Lithium,WMD,57000.0,0.0,0.0,57000.0
Tanzania,raw,Silver,WMD,14481.0,0.0,0.0,14481.0
Tanzania,raw,Tin,WMD,316000.0,0.0,0.0,316000.0
Thailand,processed,Aluminium,,0.0,7859574173.801001,2863152355.878,4996421817.923
Thailand,processed,Arsenic,,0.0,224000.0,0.0,224000.0
Thailand,processed,Bauxite,,0.0,672026675.592,45160832.119,626865843.473
Thailand,processed,Boron,,0.0,106540478.352,1314004.0,105226474.352
Thailand,processed,Cadmium,,0.0,769.78,0.0,769.78
Thailand,processed,Chromium,,0.0,5519641.216,76392.808,5443248.408
Thailand,processed,Cobalt,,0.0,1386025.58,85461.784,1300563.796
Thailand,processed,Copper,,0.0,1801202106.788,1669838852.372,131363254.41600013
Thailand,processed,Fluorspar,BGS,187566000.0,0.0,0.0,187566000.0
Thailand,processed,Gallium,,0.0,24660.668,20348.0,4312.6680000000015
Thailand,processed,Germanium,,0.0,24660.668,20348.0,4312.6680000000015
Thailand,processed,Gold,,0.0,453767.977,302046.81100000005,151721.16599999997
Thailand,processed,Imdium,,0.0,24660.668,20348.0,4312.6680000000015
Thailand,processed,Lead,BGS,105000000.0,268317641.708,105177757.262,268139884.446
Thailand,processed,Lithium,,0.0,1753095.24,78300.216,1674795.024
Thailand,processed,Magnesium,,0.0,170220067.448,6923619.24,163296448.208
Thailand,processed,Manganese,,0.0,31785610.914,867358.5160000001,30918252.398000002
Thailand,processed,Molybdenum,,0.0,1074654.777,355704.39599999995,718950.381
Thailand,processed,Nickel,,0.0,84427155.122,25856975.0,58570180.121999994
Thailand,processed,Rare Earths,,0.0,5871833.232,3431348.112,2440485.1199999996
Thailand,processed,Silicon,,0.0,803315999.9629999,543372059.235,259943940.72799993
Thailand,processed,Titanium,,0.0,21004327.303,759309.596,20245017.707
Thailand,processed,Zinc,,0.0,585585805.54,172562876.662,413022928.87799996
Thailand,raw,Aluminium,,0.0,93662253.412,168.0,93662085.412
Thailand,raw,Bauxite,,0.0,93662253.412,168.0,93662085.412
Thailand,raw,Boron,,0.0,4896820.0,1780272.0,3116548.0
Thailand,raw,Chromium,,0.0,3281268.0,200000.0,3081268.0
Thailand,raw,Cobalt,,0.0,8.0,0.0,8.0
Thailand,raw,Copper,,0.0,156591403.12800002,39239253.088,117352150.04000002
Thailand,raw,Graphite,,0.0,18652403.132,467338.644,18185064.487999998
Thailand,raw,Magnesium,,0.0,19578203.182,4506.802,19573696.38
Thailand,raw,Molybdenum,,0.0,59648620.0,21612575.921,38036044.078999996
Thailand,raw,Niobium,,0.0,206464504.0,242430.324,206222073.676
Thailand,raw,Rare Earths,USGS,13000000.0,0.0,0.0,13000000.0
Thailand,raw,Selenium,,0.0,210034.768,1200.0,208834.768
Thailand,raw,Silver,WMD,10417.0,3474596.0,62.0,3484951.0
Thailand,raw,Tellurium,,0.0,820.0,0.0,820.0
Thailand,raw,Tin,WMD,30000.0,58616032.0,19737164.048,38908867.952
Thailand,raw,Vanadium,,0.0,206464504.0,242430.324,206222073.676
Thailand,raw,Zinc,,0.0,11494732.0,640.0,11494092.0
Thailand,raw,Zirconium,,0.0,30377818.0,29007424.0,1370394.0
Togo,processed,Aluminium,,0.0,42069966.0,21710754.0,20359212.0
Togo,processed,Bauxite,,0.0,1664010.0,0.0,1664010.0
Togo,processed,Lithium,,0.0,18.0,0.0,18.0
Togo,processed,Magnesium,,0.0,6000.0,0.0,6000.0
Togo,processed,Silicon,,0.0,713958.0,94560.0,619398.0
Togo,processed,Silver,,0.0,166.0,0.0,166.0
Togo,processed,Titanium,,0.0,8200.0,0.0,8200.0
Togo,raw,Gold,WMD,3600.0,0.0,0.0,3600.0
Togo,raw,Lithium,,0.0,314500.0,0.0,314500.0
Trinidad And Tobago,processed,Aluminium,,0.0,14165614.896,11725748.956,2439865.9399999995
Trinidad And Tobago,processed,Bauxite,,0.0,6732844.0,1032320.0,5700524.0
Trinidad And Tobago,processed,Boron,,0.0,35102.0,478.0,34624.0
Trinidad And Tobago,processed,Chromium,,0.0,25920.0,0.0,25920.0
Trinidad And Tobago,processed,Cobalt,,0.0,1394.0,0.0,1394.0
Trinidad And Tobago,processed,Copper,,0.0,3918831.414,926230.0,2992601.414
Trinidad And Tobago,processed,Gold,,0.0,152.892,0.0,152.892
Trinidad And Tobago,processed,Lead,,0.0,45884.83,358.0,45526.83
Trinidad And Tobago,processed,Lithium,,0.0,7111.814,946.0,6165.814
Trinidad And Tobago,processed,Magnesium,,0.0,5638.0,108.0,5530.0
Trinidad And Tobago,processed,Manganese,,0.0,68.0,0.0,68.0
Trinidad And Tobago,processed,Molybdenum,,0.0,44.29,0.0,44.29
Trinidad And Tobago,processed,Nickel,,0.0,18568.742,18.0,18550.742
Trinidad And Tobago,processed,Rare Earths,,0.0,88.0,0.0,88.0
Trinidad And Tobago,processed,Silicon,,0.0,576927.286,19342.0,557585.286
Trinidad And Tobago,processed,Tin,,0.0,8518.0,0.0,8518.0
Trinidad And Tobago,processed,Titanium,,0.0,211318.0,0.0,211318.0
Trinidad And Tobago,processed,Zinc,,0.0,16604.0,803.294,15800.706
Trinidad And Tobago,raw,Chromium,,0.0,68014.0,0.0,68014.0
Trinidad And Tobago,raw,Copper,,0.0,1034142.0,800.0,1033342.0
Trinidad And Tobago,raw,Graphite,,0.0,291.084,0.0,291.084
Trinidad And Tobago,raw,Niobium,,0.0,2828.0,0.0,2828.0
Trinidad And Tobago,raw,Vanadium,,0.0,2828.0,0.0,2828.0
Trinidad And Tobago,raw,Zinc,,0.0,11084.0,0.0,11084.0
Tunisia,processed,Aluminium,,0.0,73176551.969,62449030.82,10727521.148999996
Tunisia,processed,Boron,,0.0,463530.497,2737.982,460792.51499999996
Tunisia,processed,Cadmium,,0.0,39.364,0.0,39.364
Tunisia,processed,Chromium,,0.0,36138.030999999995,0.0,36138.030999999995
Tunisia,processed,Copper,,0.0,59066340.45599999,16447354.381,42618986.074999996
Tunisia,processed,Gallium,,0.0,547.334,0.0,547.334
Tunisia,processed,Germanium,,0.0,547.334,0.0,547.334
Tunisia,processed,Gold,,0.0,826.0559999999999,0.0,826.0559999999999
Tunisia,processed,Imdium,,0.0,547.334,0.0,547.334
Tunisia,processed,Lead,,0.0,6544344.701,492.456,6543852.245
Tunisia,processed,Lithium,,0.0,35388.848,0.0,35388.848
Tunisia,processed,Magnesium,,0.0,2640427.505,246379.969,2394047.536
Tunisia,processed,Manganese,,0.0,582545.283,0.0,582545.283
Tunisia,processed,Molybdenum,,0.0,283.327,0.0,283.327
Tunisia,processed,Nickel,,0.0,1112299.514,203197.72,909101.794
Tunisia,processed,Niobium,,0.0,547.334,0.0,547.334
Tunisia,processed,Platinum Group Metals,,0.0,0.426,0.0,0.426
Tunisia,processed,Silicon,,0.0,2654220.8320000004,44996.801,2609224.0310000004
Tunisia,processed,Silver,,0.0,143.326,0.0,143.326
Tunisia,processed,Tin,,0.0,213278.254,208305.025,4973.228999999992
Tunisia,processed,Titanium,,0.0,108411.244,78763.467,29647.777000000002
Tunisia,processed,Vanadium,,0.0,551.996,0.0,551.996
Tunisia,processed,Zinc,,0.0,9085952.686,252300.532,8833652.154000001
Tunisia,raw,Aluminium,,0.0,156627.796,0.0,156627.796
Tunisia,raw,Bauxite,,0.0,156627.796,0.0,156627.796
Tunisia,raw,Chromium,,0.0,268481.543,0.0,268481.543
Tunisia,raw,Copper,,0.0,17989.965,2853.908,15136.057
Tunisia,raw,Fluorspar,,0.0,39814043.478,0.0,39814043.478
Tunisia,raw,Graphite,,0.0,14774.826,0.0,14774.826
Tunisia,raw,Lead,WMD,1000000.0,0.0,0.0,1000000.0
Tunisia,raw,Selenium,,0.0,3196.667,0.0,3196.667
Tunisia,raw,Titanium,,0.0,346975.403,0.0,346975.403
Tunisia,raw,Zinc,WMD,1600000.0,0.0,1265037.42,334962.5800000001
Turkey,processed,Aluminium,BGS,82000000.0,0.0,0.0,82000000.0
Turkey,processed,Bauxite,USGS,320000000.0,0.0,0.0,320000000.0
Turkey,processed,Boron,BGS,1793746000.0,0.0,0.0,1793746000.0
Turkey,processed,Copper,BGS,225700000.0,0.0,0.0,225700000.0
Turkey,processed,Fluorspar,BGS,32407000.0,0.0,0.0,32407000.0
Turkey,processed,Graphite,BGS,27974000.0,0.0,0.0,27974000.0
Turkey,processed,Lead,BGS,109000000.0,0.0,0.0,109000000.0
Turkey,processed,Magnesium,BGS,4500000.0,0.0,0.0,4500000.0
Turkey,processed,Selenium,USGS,50000.0,0.0,0.0,50000.0
Turkey,raw,Aluminium,WMD,82000000.0,0.0,0.0,82000000.0
Turkey,raw,Antimony,WMD,3816000.0,0.0,0.0,3816000.0
Turkey,raw,Bauxite,WMD,2934790000.0,0.0,0.0,2934790000.0
Turkey,raw,Boron,WMD,1920000000.0,0.0,0.0,1920000000.0
Turkey,raw,Chromium,WMD,1152200000.0,0.0,0.0,1152200000.0
Turkey,raw,Cobalt,WMD,400000.0,0.0,0.0,400000.0
Turkey,raw,Copper,WMD,127000000.0,0.0,0.0,127000000.0
Turkey,raw,Fluorspar,WMD,32407000.0,0.0,0.0,32407000.0
Turkey,raw,Gold,WMD,36250.0,0.0,0.0,36250.0
Turkey,raw,Graphite,WMD,27974000.0,0.0,0.0,27974000.0
Turkey,raw,Lead,WMD,69230000.0,0.0,0.0,69230000.0
Turkey,raw,Magnesium,WMD,1333728000.0,0.0,0.0,1333728000.0
Turkey,raw,Manganese,WMD,35700000.0,0.0,0.0,35700000.0
Turkey,raw,Nickel,WMD,18390000.0,0.0,0.0,18390000.0
Turkey,raw,Silver,WMD,96130.0,0.0,0.0,96130.0
Turkey,raw,Zinc,WMD,187700000.0,0.0,0.0,187700000.0
Türkiye,processed,Aluminium,,0.0,17849932144.196,9302206552.68,8547725591.515999
Türkiye,processed,Arsenic,,0.0,1591304.0,96.0,1591208.0
Türkiye,processed,Bauxite,,0.0,1309113336.336,1122044368.68,187068967.6559999
Türkiye,processed,Cadmium,,0.0,131464.0,1712.0,129752.0
Türkiye,processed,Chromium,,0.0,17356432.0,349376.0,17007056.0
Türkiye,processed,Cobalt,,0.0,7452920.0,158368.0,7294552.0
Türkiye,processed,Copper,,0.0,4810530677.044,1663178668.0,3147352009.0439997
Türkiye,processed,Gold,,0.0,1863792.04,216170.804,1647621.236
Türkiye,processed,Lead,,0.0,1059503338.0,120405280.0,939098058.0
Türkiye,processed,Lithium,,0.0,2055008.0,60496.0,1994512.0
Türkiye,processed,Manganese,,0.0,15011987.0,5742216.0,9269771.0
Türkiye,processed,Molybdenum,,0.0,2757928.0,752720.0,2005208.0
Türkiye,processed,Rare Earths,,0.0,4999480.0,969904.0,4029576.0
Türkiye,processed,Silicon,,0.0,648617425.0,371542128.0,277075297.0
Türkiye,processed,Tin,,0.0,30350544.0,4205096.0,26145448.0
Türkiye,processed,Titanium,,0.0,30157224.0,6950592.0,23206632.0
Türkiye,processed,Vanadium,,0.0,22578232.0,12858152.0,9720080.0
Türkiye,processed,Zinc,,0.0,2000062477.0,296834720.0,1703227757.0
Türkiye,raw,Cobalt,,0.0,440.0,8.0,432.0
Türkiye,raw,Fluorspar,,0.0,861425744.0,65552040.0,795873704.0
Türkiye,raw,Graphite,,0.0,109318896.0,17100408.0,92218488.0
Türkiye,raw,Molybdenum,,0.0,4955120.0,2640008.0,2315112.0
