reporterISO,partnerISO,Exporter,Importer,Category,trade_value,source_lat,source_lng,target_lat,target_lng
KOR,CRI,Rep. of Korea,Costa Rica,Battery storage,6956,36.4275986,127.8213171,9.965671127,-84.1754231
KOR,CRI,Rep. of Korea,Costa Rica,Biomass,3587,36.4275986,127.8213171,9.965671127,-84.1754231
KOR,CRI,Rep. of Korea,Costa Rica,Hydroelectric,36682,36.4275986,127.8213171,9.965671127,-84.1754231
KOR,CRI,Rep. of Korea,Costa Rica,Solar Products,74874,36.4275986,127.8213171,9.965671127,-84.1754231
KOR,CRI,Rep. of Korea,Costa Rica,Wind Products,25390,36.4275986,127.8213171,9.965671127,-84.1754231
KOR,CUB,Rep. of Korea,Cuba,Biomass,193,36.4275986,127.8213171,21.63175154,-78.96068491
KOR,CUB,Rep. of Korea,Cuba,Hydroelectric,228,36.4275986,127.8213171,21.63175154,-78.96068491
KOR,CUB,Rep. of Korea,Cuba,Wind Products,261867,36.4275986,127.8213171,21.63175154,-78.96068491
KOR,CUW,Rep. of Korea,Curaçao,Hydroelectric,1423439,36.4275986,127.8213171,12.1696,-68.99
KOR,CUW,Rep. of Korea,Curaçao,Solar Products,355952,36.4275986,127.8213171,12.1696,-68.99
KOR,CUW,Rep. of Korea,Curaçao,Wind Products,269,36.4275986,127.8213171,12.1696,-68.99
KOR,CYM,Rep. of Korea,Cayman Isds,Hydroelectric,170,36.4275986,127.8213171,,
KOR,CYM,Rep. of Korea,Cayman Isds,Solar Products,90,36.4275986,127.8213171,,
KOR,CYP,Rep. of Korea,Cyprus,Battery storage,3829,36.4275986,127.8213171,34.90706085,33.0395538
KOR,CYP,Rep. of Korea,Cyprus,Hydroelectric,9790,36.4275986,127.8213171,34.90706085,33.0395538
KOR,CYP,Rep. of Korea,Cyprus,Solar Products,84254,36.4275986,127.8213171,34.90706085,33.0395538
KOR,CYP,Rep. of Korea,Cyprus,Wind Products,11674,36.4275986,127.8213171,34.90706085,33.0395538
KOR,CZE,Rep. of Korea,Czechia,Battery storage,44356922,36.4275986,127.8213171,49.77524529,15.3345581
KOR,CZE,Rep. of Korea,Czechia,Biomass,5269303,36.4275986,127.8213171,49.77524529,15.3345581
KOR,CZE,Rep. of Korea,Czechia,Hydroelectric,138383,36.4275986,127.8213171,49.77524529,15.3345581
KOR,CZE,Rep. of Korea,Czechia,Solar Products,81543164,36.4275986,127.8213171,49.77524529,15.3345581
KOR,CZE,Rep. of Korea,Czechia,Wind Products,45722001,36.4275986,127.8213171,49.77524529,15.3345581
KOR,DEU,Rep. of Korea,Germany,Battery storage,172233817,36.4275986,127.8213171,51.13372269,10.28848509
KOR,DEU,Rep. of Korea,Germany,Biomass,11969045,36.4275986,127.8213171,51.13372269,10.28848509
KOR,DEU,Rep. of Korea,Germany,EV,359015,36.4275986,127.8213171,51.13372269,10.28848509
KOR,DEU,Rep. of Korea,Germany,Hydroelectric,21672208,36.4275986,127.8213171,51.13372269,10.28848509
KOR,DEU,Rep. of Korea,Germany,Nuclear Products,1045,36.4275986,127.8213171,51.13372269,10.28848509
KOR,DEU,Rep. of Korea,Germany,Solar Products,35462445,36.4275986,127.8213171,51.13372269,10.28848509
KOR,DEU,Rep. of Korea,Germany,Wind Products,36934843,36.4275986,127.8213171,51.13372269,10.28848509
KOR,DJI,Rep. of Korea,Djibouti,Battery storage,159,36.4275986,127.8213171,11.7730444,42.49801974
KOR,DJI,Rep. of Korea,Djibouti,Biomass,6012,36.4275986,127.8213171,11.7730444,42.49801974
KOR,DJI,Rep. of Korea,Djibouti,Hydroelectric,10992,36.4275986,127.8213171,11.7730444,42.49801974
KOR,DJI,Rep. of Korea,Djibouti,Solar Products,5106,36.4275986,127.8213171,11.7730444,42.49801974
KOR,DJI,Rep. of Korea,Djibouti,Wind Products,62,36.4275986,127.8213171,11.7730444,42.49801974
KOR,DNK,Rep. of Korea,Denmark,Battery storage,184053,36.4275986,127.8213171,56.21962624,9.310777784
KOR,DNK,Rep. of Korea,Denmark,Biomass,337978,36.4275986,127.8213171,56.21962624,9.310777784
KOR,DNK,Rep. of Korea,Denmark,Hydroelectric,4144300,36.4275986,127.8213171,56.21962624,9.310777784
KOR,DNK,Rep. of Korea,Denmark,Solar Products,144649,36.4275986,127.8213171,56.21962624,9.310777784
KOR,DNK,Rep. of Korea,Denmark,Wind Products,916055,36.4275986,127.8213171,56.21962624,9.310777784
KOR,DOM,Rep. of Korea,Dominican Rep.,Battery storage,21,36.4275986,127.8213171,18.88448709,-70.46235846
KOR,DOM,Rep. of Korea,Dominican Rep.,Biomass,1847,36.4275986,127.8213171,18.88448709,-70.46235846
KOR,DOM,Rep. of Korea,Dominican Rep.,Hydroelectric,199466,36.4275986,127.8213171,18.88448709,-70.46235846
KOR,DOM,Rep. of Korea,Dominican Rep.,Solar Products,352676,36.4275986,127.8213171,18.88448709,-70.46235846
KOR,DOM,Rep. of Korea,Dominican Rep.,Wind Products,195298,36.4275986,127.8213171,18.88448709,-70.46235846
KOR,DZA,Rep. of Korea,Algeria,Battery storage,1380,36.4275986,127.8213171,28.18548128,2.598047792
KOR,DZA,Rep. of Korea,Algeria,Biomass,127014,36.4275986,127.8213171,28.18548128,2.598047792
KOR,DZA,Rep. of Korea,Algeria,Hydroelectric,4008057,36.4275986,127.8213171,28.18548128,2.598047792
KOR,DZA,Rep. of Korea,Algeria,Solar Products,313473,36.4275986,127.8213171,28.18548128,2.598047792
KOR,DZA,Rep. of Korea,Algeria,Wind Products,631664,36.4275986,127.8213171,28.18548128,2.598047792
KOR,ECU,Rep. of Korea,Ecuador,Battery storage,190,36.4275986,127.8213171,-1.454771706,-78.38416675
KOR,ECU,Rep. of Korea,Ecuador,Biomass,3787,36.4275986,127.8213171,-1.454771706,-78.38416675
KOR,ECU,Rep. of Korea,Ecuador,Hydroelectric,231054,36.4275986,127.8213171,-1.454771706,-78.38416675
KOR,ECU,Rep. of Korea,Ecuador,Solar Products,154066,36.4275986,127.8213171,-1.454771706,-78.38416675
KOR,ECU,Rep. of Korea,Ecuador,Wind Products,142888,36.4275986,127.8213171,-1.454771706,-78.38416675
KOR,EGY,Rep. of Korea,Egypt,Battery storage,99733,36.4275986,127.8213171,26.50662,29.84446151
KOR,EGY,Rep. of Korea,Egypt,Biomass,996694,36.4275986,127.8213171,26.50662,29.84446151
KOR,EGY,Rep. of Korea,Egypt,Hydroelectric,2200070,36.4275986,127.8213171,26.50662,29.84446151
KOR,EGY,Rep. of Korea,Egypt,Solar Products,4997499,36.4275986,127.8213171,26.50662,29.84446151
KOR,EGY,Rep. of Korea,Egypt,Wind Products,1541602,36.4275986,127.8213171,26.50662,29.84446151
KOR,ERI,Rep. of Korea,Eritrea,Hydroelectric,19601,36.4275986,127.8213171,15.42727675,38.67818693
KOR,ERI,Rep. of Korea,Eritrea,Wind Products,20369,36.4275986,127.8213171,15.42727675,38.67818693
KOR,ESP,Rep. of Korea,Spain,Battery storage,1647420,36.4275986,127.8213171,40.34865611,-3.617020602
KOR,ESP,Rep. of Korea,Spain,Biomass,2773316,36.4275986,127.8213171,40.34865611,-3.617020602
KOR,ESP,Rep. of Korea,Spain,Hydroelectric,6304457,36.4275986,127.8213171,40.34865611,-3.617020602
KOR,ESP,Rep. of Korea,Spain,Solar Products,9940533,36.4275986,127.8213171,40.34865611,-3.617020602
KOR,ESP,Rep. of Korea,Spain,Wind Products,2363992,36.4275986,127.8213171,40.34865611,-3.617020602
KOR,EST,Rep. of Korea,Estonia,Battery storage,8454477,36.4275986,127.8213171,58.64369543,25.82472561
KOR,EST,Rep. of Korea,Estonia,Biomass,3218,36.4275986,127.8213171,58.64369543,25.82472561
KOR,EST,Rep. of Korea,Estonia,Hydroelectric,524607,36.4275986,127.8213171,58.64369543,25.82472561
KOR,EST,Rep. of Korea,Estonia,Solar Products,20455,36.4275986,127.8213171,58.64369543,25.82472561
KOR,EST,Rep. of Korea,Estonia,Wind Products,55816,36.4275986,127.8213171,58.64369543,25.82472561
KOR,ETH,Rep. of Korea,Ethiopia,Biomass,17075,36.4275986,127.8213171,8.653999188,39.55125579
KOR,ETH,Rep. of Korea,Ethiopia,Hydroelectric,34224049,36.4275986,127.8213171,8.653999188,39.55125579
KOR,ETH,Rep. of Korea,Ethiopia,Solar Products,244046,36.4275986,127.8213171,8.653999188,39.55125579
KOR,ETH,Rep. of Korea,Ethiopia,Wind Products,18944,36.4275986,127.8213171,8.653999188,39.55125579
KOR,FIN,Rep. of Korea,Finland,Battery storage,90024974,36.4275986,127.8213171,64.50409404,26.21176461
KOR,FIN,Rep. of Korea,Finland,Biomass,44012,36.4275986,127.8213171,64.50409404,26.21176461
KOR,FIN,Rep. of Korea,Finland,Hydroelectric,4369571,36.4275986,127.8213171,64.50409404,26.21176461
KOR,FIN,Rep. of Korea,Finland,Solar Products,6660048,36.4275986,127.8213171,64.50409404,26.21176461
KOR,FIN,Rep. of Korea,Finland,Wind Products,8524622,36.4275986,127.8213171,64.50409404,26.21176461
KOR,FJI,Rep. of Korea,Fiji,Battery storage,200,36.4275986,127.8213171,-17.83093589,177.9970702
KOR,FJI,Rep. of Korea,Fiji,Biomass,2417,36.4275986,127.8213171,-17.83093589,177.9970702
KOR,FJI,Rep. of Korea,Fiji,Hydroelectric,27744,36.4275986,127.8213171,-17.83093589,177.9970702
KOR,FJI,Rep. of Korea,Fiji,Solar Products,49699,36.4275986,127.8213171,-17.83093589,177.9970702
KOR,FJI,Rep. of Korea,Fiji,Wind Products,6015,36.4275986,127.8213171,-17.83093589,177.9970702
KOR,FRA,Rep. of Korea,France,Battery storage,54580223,36.4275986,127.8213171,46.2276,2.2137
KOR,FRA,Rep. of Korea,France,Biomass,6503094,36.4275986,127.8213171,46.2276,2.2137
KOR,FRA,Rep. of Korea,France,EV,59985,36.4275986,127.8213171,46.2276,2.2137
KOR,FRA,Rep. of Korea,France,Hydroelectric,5706380,36.4275986,127.8213171,46.2276,2.2137
KOR,FRA,Rep. of Korea,France,Solar Products,88246961,36.4275986,127.8213171,46.2276,2.2137
KOR,FRA,Rep. of Korea,France,Wind Products,5693027,36.4275986,127.8213171,46.2276,2.2137
KOR,FSM,Rep. of Korea,FS Micronesia,Hydroelectric,167386,36.4275986,127.8213171,,
KOR,FSM,Rep. of Korea,FS Micronesia,Wind Products,104320,36.4275986,127.8213171,,
KOR,GAB,Rep. of Korea,Gabon,Biomass,9260,36.4275986,127.8213171,-0.64704814,11.68775117
KOR,GAB,Rep. of Korea,Gabon,Solar Products,102306,36.4275986,127.8213171,-0.64704814,11.68775117
KOR,GAB,Rep. of Korea,Gabon,Wind Products,4158,36.4275986,127.8213171,-0.64704814,11.68775117
KOR,GBR,Rep. of Korea,United Kingdom,Battery storage,11017824,36.4275986,127.8213171,53.88335871,-2.657992979
KOR,GBR,Rep. of Korea,United Kingdom,Biomass,3657885,36.4275986,127.8213171,53.88335871,-2.657992979
KOR,GBR,Rep. of Korea,United Kingdom,Hydroelectric,75113530,36.4275986,127.8213171,53.88335871,-2.657992979
KOR,GBR,Rep. of Korea,United Kingdom,Solar Products,18171649,36.4275986,127.8213171,53.88335871,-2.657992979
KOR,GBR,Rep. of Korea,United Kingdom,Wind Products,11762521,36.4275986,127.8213171,53.88335871,-2.657992979
KOR,GEO,Rep. of Korea,Georgia,Battery storage,1490,36.4275986,127.8213171,42.16201501,43.48154265
KOR,GEO,Rep. of Korea,Georgia,Biomass,62,36.4275986,127.8213171,42.16201501,43.48154265
KOR,GEO,Rep. of Korea,Georgia,Hydroelectric,13162,36.4275986,127.8213171,42.16201501,43.48154265
KOR,GEO,Rep. of Korea,Georgia,Solar Products,277247,36.4275986,127.8213171,42.16201501,43.48154265
KOR,GEO,Rep. of Korea,Georgia,Wind Products,310,36.4275986,127.8213171,42.16201501,43.48154265
KOR,GHA,Rep. of Korea,Ghana,Battery storage,14577,36.4275986,127.8213171,7.928651813,-1.236968556
KOR,GHA,Rep. of Korea,Ghana,Biomass,5348,36.4275986,127.8213171,7.928651813,-1.236968556
KOR,GHA,Rep. of Korea,Ghana,Hydroelectric,2111830,36.4275986,127.8213171,7.928651813,-1.236968556
KOR,GHA,Rep. of Korea,Ghana,Solar Products,79106,36.4275986,127.8213171,7.928651813,-1.236968556
KOR,GHA,Rep. of Korea,Ghana,Wind Products,50336,36.4275986,127.8213171,7.928651813,-1.236968556
KOR,GIB,Rep. of Korea,Gibraltar,Hydroelectric,6045,36.4275986,127.8213171,,
KOR,GIB,Rep. of Korea,Gibraltar,Wind Products,124,36.4275986,127.8213171,,
KOR,GIN,Rep. of Korea,Guinea,Biomass,78,36.4275986,127.8213171,10.44827288,-11.06085374
KOR,GIN,Rep. of Korea,Guinea,Hydroelectric,10029,36.4275986,127.8213171,10.44827288,-11.06085374
KOR,GIN,Rep. of Korea,Guinea,Solar Products,500,36.4275986,127.8213171,10.44827288,-11.06085374
KOR,GIN,Rep. of Korea,Guinea,Wind Products,1379,36.4275986,127.8213171,10.44827288,-11.06085374
KOR,GNQ,Rep. of Korea,Equatorial Guinea,Biomass,32,36.4275986,127.8213171,1.64586432,10.36603133
KOR,GRC,Rep. of Korea,Greece,Battery storage,3734,36.4275986,127.8213171,39.34174658,22.5638882
KOR,GRC,Rep. of Korea,Greece,Biomass,79827,36.4275986,127.8213171,39.34174658,22.5638882
KOR,GRC,Rep. of Korea,Greece,Hydroelectric,367543,36.4275986,127.8213171,39.34174658,22.5638882
KOR,GRC,Rep. of Korea,Greece,Solar Products,355254,36.4275986,127.8213171,39.34174658,22.5638882
KOR,GRC,Rep. of Korea,Greece,Wind Products,246266,36.4275986,127.8213171,39.34174658,22.5638882
KOR,GTM,Rep. of Korea,Guatemala,Battery storage,5206,36.4275986,127.8213171,15.69936061,-90.36945836
KOR,GTM,Rep. of Korea,Guatemala,Biomass,101457,36.4275986,127.8213171,15.69936061,-90.36945836
KOR,GTM,Rep. of Korea,Guatemala,Hydroelectric,82268,36.4275986,127.8213171,15.69936061,-90.36945836
KOR,GTM,Rep. of Korea,Guatemala,Solar Products,258649,36.4275986,127.8213171,15.69936061,-90.36945836
KOR,GTM,Rep. of Korea,Guatemala,Wind Products,6666,36.4275986,127.8213171,15.69936061,-90.36945836
KOR,GUM,Rep. of Korea,Guam,Biomass,29953,36.4275986,127.8213171,,
KOR,GUM,Rep. of Korea,Guam,EV,771800,36.4275986,127.8213171,,
KOR,GUM,Rep. of Korea,Guam,Hydroelectric,7292266,36.4275986,127.8213171,,
KOR,GUM,Rep. of Korea,Guam,Solar Products,76897,36.4275986,127.8213171,,
KOR,GUM,Rep. of Korea,Guam,Wind Products,246496,36.4275986,127.8213171,,
KOR,GUY,Rep. of Korea,Guyana,Biomass,1541,36.4275986,127.8213171,4.790225375,-58.97120311
KOR,GUY,Rep. of Korea,Guyana,Hydroelectric,127028,36.4275986,127.8213171,4.790225375,-58.97120311
KOR,GUY,Rep. of Korea,Guyana,Wind Products,27672,36.4275986,127.8213171,4.790225375,-58.97120311
KOR,HKG,Rep. of Korea,"China, Hong Kong SAR",Battery storage,26988930,36.4275986,127.8213171,22.3193,114.1694
KOR,HKG,Rep. of Korea,"China, Hong Kong SAR",Biomass,3175409,36.4275986,127.8213171,22.3193,114.1694
KOR,HKG,Rep. of Korea,"China, Hong Kong SAR",Hydroelectric,6580484,36.4275986,127.8213171,22.3193,114.1694
KOR,HKG,Rep. of Korea,"China, Hong Kong SAR",Solar Products,26343478,36.4275986,127.8213171,22.3193,114.1694
KOR,HKG,Rep. of Korea,"China, Hong Kong SAR",Wind Products,9896583,36.4275986,127.8213171,22.3193,114.1694
KOR,HND,Rep. of Korea,Honduras,Battery storage,3120,36.4275986,127.8213171,14.82294708,-86.58996384
KOR,HND,Rep. of Korea,Honduras,Biomass,641,36.4275986,127.8213171,14.82294708,-86.58996384
KOR,HND,Rep. of Korea,Honduras,Hydroelectric,27293,36.4275986,127.8213171,14.82294708,-86.58996384
KOR,HND,Rep. of Korea,Honduras,Solar Products,580323,36.4275986,127.8213171,14.82294708,-86.58996384
KOR,HND,Rep. of Korea,Honduras,Wind Products,355462,36.4275986,127.8213171,14.82294708,-86.58996384
KOR,HRV,Rep. of Korea,Croatia,Battery storage,187,36.4275986,127.8213171,45.016234,16.56618977
KOR,HRV,Rep. of Korea,Croatia,Biomass,16909,36.4275986,127.8213171,45.016234,16.56618977
KOR,HRV,Rep. of Korea,Croatia,Hydroelectric,424,36.4275986,127.8213171,45.016234,16.56618977
KOR,HRV,Rep. of Korea,Croatia,Solar Products,9175,36.4275986,127.8213171,45.016234,16.56618977
KOR,HRV,Rep. of Korea,Croatia,Wind Products,337961,36.4275986,127.8213171,45.016234,16.56618977
KOR,HTI,Rep. of Korea,Haiti,Biomass,1350,36.4275986,127.8213171,18.90070069,-72.65801331
KOR,HTI,Rep. of Korea,Haiti,Hydroelectric,61,36.4275986,127.8213171,18.90070069,-72.65801331
KOR,HTI,Rep. of Korea,Haiti,Wind Products,1295,36.4275986,127.8213171,18.90070069,-72.65801331
KOR,HUN,Rep. of Korea,Hungary,Battery storage,165442646,36.4275986,127.8213171,47.19995117,19.35762863
KOR,HUN,Rep. of Korea,Hungary,Biomass,16776911,36.4275986,127.8213171,47.19995117,19.35762863
KOR,HUN,Rep. of Korea,Hungary,Hydroelectric,2888235,36.4275986,127.8213171,47.19995117,19.35762863
KOR,HUN,Rep. of Korea,Hungary,Solar Products,3987923,36.4275986,127.8213171,47.19995117,19.35762863
KOR,HUN,Rep. of Korea,Hungary,Wind Products,67186515,36.4275986,127.8213171,47.19995117,19.35762863
KOR,IDN,Rep. of Korea,Indonesia,Battery storage,2971057,36.4275986,127.8213171,-0.254301557,114.0226835
KOR,IDN,Rep. of Korea,Indonesia,Biomass,5968993,36.4275986,127.8213171,-0.254301557,114.0226835
KOR,IDN,Rep. of Korea,Indonesia,EV,79276,36.4275986,127.8213171,-0.254301557,114.0226835
KOR,IDN,Rep. of Korea,Indonesia,Hydroelectric,14163399,36.4275986,127.8213171,-0.254301557,114.0226835
KOR,IDN,Rep. of Korea,Indonesia,Solar Products,26267173,36.4275986,127.8213171,-0.254301557,114.0226835
KOR,IDN,Rep. of Korea,Indonesia,Wind Products,14836100,36.4275986,127.8213171,-0.254301557,114.0226835
KOR,IND,Rep. of Korea,India,Battery storage,217473122,36.4275986,127.8213171,22.92500641,79.59370376
KOR,IND,Rep. of Korea,India,Biomass,8668684,36.4275986,127.8213171,22.92500641,79.59370376
KOR,IND,Rep. of Korea,India,EV,81926,36.4275986,127.8213171,22.92500641,79.59370376
KOR,IND,Rep. of Korea,India,Hydroelectric,114688663,36.4275986,127.8213171,22.92500641,79.59370376
KOR,IND,Rep. of Korea,India,Nuclear Products,4630,36.4275986,127.8213171,22.92500641,79.59370376
KOR,IND,Rep. of Korea,India,Solar Products,57878317,36.4275986,127.8213171,22.92500641,79.59370376
KOR,IND,Rep. of Korea,India,Wind Products,119672623,36.4275986,127.8213171,22.92500641,79.59370376
KOR,IRL,Rep. of Korea,Ireland,Battery storage,21708,36.4275986,127.8213171,53.18059121,-8.010236545
KOR,IRL,Rep. of Korea,Ireland,Biomass,233955,36.4275986,127.8213171,53.18059121,-8.010236545
KOR,IRL,Rep. of Korea,Ireland,Hydroelectric,8768,36.4275986,127.8213171,53.18059121,-8.010236545
KOR,IRL,Rep. of Korea,Ireland,Solar Products,26608903,36.4275986,127.8213171,53.18059121,-8.010236545
KOR,IRL,Rep. of Korea,Ireland,Wind Products,458093,36.4275986,127.8213171,53.18059121,-8.010236545
KOR,IRN,Rep. of Korea,Iran,Battery storage,1716732,36.4275986,127.8213171,32.51891732,54.2854515
KOR,IRN,Rep. of Korea,Iran,Biomass,3488,36.4275986,127.8213171,32.51891732,54.2854515
KOR,IRN,Rep. of Korea,Iran,Hydroelectric,2007437,36.4275986,127.8213171,32.51891732,54.2854515
KOR,IRN,Rep. of Korea,Iran,Solar Products,191386,36.4275986,127.8213171,32.51891732,54.2854515
KOR,IRN,Rep. of Korea,Iran,Wind Products,384779,36.4275986,127.8213171,32.51891732,54.2854515
KOR,IRQ,Rep. of Korea,Iraq,Battery storage,410346,36.4275986,127.8213171,33.03682096,43.75691096
KOR,IRQ,Rep. of Korea,Iraq,Biomass,3149101,36.4275986,127.8213171,33.03682096,43.75691096
KOR,IRQ,Rep. of Korea,Iraq,Hydroelectric,460014,36.4275986,127.8213171,33.03682096,43.75691096
KOR,IRQ,Rep. of Korea,Iraq,Solar Products,711086,36.4275986,127.8213171,33.03682096,43.75691096
KOR,IRQ,Rep. of Korea,Iraq,Wind Products,830018,36.4275986,127.8213171,33.03682096,43.75691096
KOR,ISL,Rep. of Korea,Iceland,Biomass,9900,36.4275986,127.8213171,65.07427634,-18.76102877
KOR,ISL,Rep. of Korea,Iceland,Hydroelectric,369,36.4275986,127.8213171,65.07427634,-18.76102877
KOR,ISL,Rep. of Korea,Iceland,Solar Products,648,36.4275986,127.8213171,65.07427634,-18.76102877
KOR,ISL,Rep. of Korea,Iceland,Wind Products,100,36.4275986,127.8213171,65.07427634,-18.76102877
KOR,ISR,Rep. of Korea,Israel,Battery storage,7312983,36.4275986,127.8213171,31.48491939,35.00385121
KOR,ISR,Rep. of Korea,Israel,Biomass,1116552,36.4275986,127.8213171,31.48491939,35.00385121
KOR,ISR,Rep. of Korea,Israel,EV,16427,36.4275986,127.8213171,31.48491939,35.00385121
KOR,ISR,Rep. of Korea,Israel,Hydroelectric,8528616,36.4275986,127.8213171,31.48491939,35.00385121
KOR,ISR,Rep. of Korea,Israel,Solar Products,8748323,36.4275986,127.8213171,31.48491939,35.00385121
KOR,ISR,Rep. of Korea,Israel,Wind Products,1386094,36.4275986,127.8213171,31.48491939,35.00385121
KOR,ITA,Rep. of Korea,Italy,Battery storage,100351281,36.4275986,127.8213171,43.47247611,12.21947649
KOR,ITA,Rep. of Korea,Italy,Biomass,4044256,36.4275986,127.8213171,43.47247611,12.21947649
KOR,ITA,Rep. of Korea,Italy,Hydroelectric,6697462,36.4275986,127.8213171,43.47247611,12.21947649
KOR,ITA,Rep. of Korea,Italy,Solar Products,39668989,36.4275986,127.8213171,43.47247611,12.21947649
KOR,ITA,Rep. of Korea,Italy,Wind Products,15869946,36.4275986,127.8213171,43.47247611,12.21947649
KOR,JAM,Rep. of Korea,Jamaica,Battery storage,129,36.4275986,127.8213171,18.13763613,-77.3242548
KOR,JAM,Rep. of Korea,Jamaica,Hydroelectric,1855,36.4275986,127.8213171,18.13763613,-77.3242548
KOR,JAM,Rep. of Korea,Jamaica,Solar Products,3220,36.4275986,127.8213171,18.13763613,-77.3242548
KOR,JAM,Rep. of Korea,Jamaica,Wind Products,3663,36.4275986,127.8213171,18.13763613,-77.3242548
KOR,JOR,Rep. of Korea,Jordan,Battery storage,1455,36.4275986,127.8213171,31.24549058,36.77945491
KOR,JOR,Rep. of Korea,Jordan,Biomass,87780,36.4275986,127.8213171,31.24549058,36.77945491
KOR,JOR,Rep. of Korea,Jordan,Hydroelectric,403208,36.4275986,127.8213171,31.24549058,36.77945491
KOR,JOR,Rep. of Korea,Jordan,Solar Products,409078,36.4275986,127.8213171,31.24549058,36.77945491
KOR,JOR,Rep. of Korea,Jordan,Wind Products,1674582,36.4275986,127.8213171,31.24549058,36.77945491
KOR,JPN,Rep. of Korea,Japan,Battery storage,263772620,36.4275986,127.8213171,36.01907537,136.8819473
KOR,JPN,Rep. of Korea,Japan,Biomass,34674279,36.4275986,127.8213171,36.01907537,136.8819473
KOR,JPN,Rep. of Korea,Japan,EV,2836935,36.4275986,127.8213171,36.01907537,136.8819473
KOR,JPN,Rep. of Korea,Japan,Hydroelectric,154810524,36.4275986,127.8213171,36.01907537,136.8819473
KOR,JPN,Rep. of Korea,Japan,Nuclear Products,2866089,36.4275986,127.8213171,36.01907537,136.8819473
KOR,JPN,Rep. of Korea,Japan,Solar Products,161709049,36.4275986,127.8213171,36.01907537,136.8819473
KOR,JPN,Rep. of Korea,Japan,Wind Products,95947865,36.4275986,127.8213171,36.01907537,136.8819473
KOR,KAZ,Rep. of Korea,Kazakhstan,Battery storage,17153,36.4275986,127.8213171,48.19166075,67.28461098
KOR,KAZ,Rep. of Korea,Kazakhstan,Biomass,4394429,36.4275986,127.8213171,48.19166075,67.28461098
KOR,KAZ,Rep. of Korea,Kazakhstan,Hydroelectric,591644,36.4275986,127.8213171,48.19166075,67.28461098
KOR,KAZ,Rep. of Korea,Kazakhstan,Solar Products,400221,36.4275986,127.8213171,48.19166075,67.28461098
KOR,KAZ,Rep. of Korea,Kazakhstan,Wind Products,3130600,36.4275986,127.8213171,48.19166075,67.28461098
KOR,KEN,Rep. of Korea,Kenya,Battery storage,1900,36.4275986,127.8213171,0.595966252,37.79155529
KOR,KEN,Rep. of Korea,Kenya,Biomass,273395,36.4275986,127.8213171,0.595966252,37.79155529
KOR,KEN,Rep. of Korea,Kenya,Hydroelectric,91873,36.4275986,127.8213171,0.595966252,37.79155529
KOR,KEN,Rep. of Korea,Kenya,Solar Products,65810,36.4275986,127.8213171,0.595966252,37.79155529
KOR,KEN,Rep. of Korea,Kenya,Wind Products,7181,36.4275986,127.8213171,0.595966252,37.79155529
KOR,KGZ,Rep. of Korea,Kyrgyzstan,Battery storage,10826,36.4275986,127.8213171,41.50689371,74.62040481
KOR,KGZ,Rep. of Korea,Kyrgyzstan,Biomass,239983,36.4275986,127.8213171,41.50689371,74.62040481
KOR,KGZ,Rep. of Korea,Kyrgyzstan,EV,197003,36.4275986,127.8213171,41.50689371,74.62040481
KOR,KGZ,Rep. of Korea,Kyrgyzstan,Hydroelectric,582912,36.4275986,127.8213171,41.50689371,74.62040481
KOR,KGZ,Rep. of Korea,Kyrgyzstan,Solar Products,319520,36.4275986,127.8213171,41.50689371,74.62040481
KOR,KGZ,Rep. of Korea,Kyrgyzstan,Wind Products,38357,36.4275986,127.8213171,41.50689371,74.62040481
KOR,KHM,Rep. of Korea,Cambodia,Battery storage,531720,36.4275986,127.8213171,12.68472863,104.8760853
KOR,KHM,Rep. of Korea,Cambodia,Biomass,30391,36.4275986,127.8213171,12.68472863,104.8760853
KOR,KHM,Rep. of Korea,Cambodia,EV,55337,36.4275986,127.8213171,12.68472863,104.8760853
KOR,KHM,Rep. of Korea,Cambodia,Hydroelectric,42181,36.4275986,127.8213171,12.68472863,104.8760853
KOR,KHM,Rep. of Korea,Cambodia,Solar Products,133493,36.4275986,127.8213171,12.68472863,104.8760853
KOR,KHM,Rep. of Korea,Cambodia,Wind Products,14591,36.4275986,127.8213171,12.68472863,104.8760853
KOR,KIR,Rep. of Korea,Kiribati,Battery storage,366,36.4275986,127.8213171,,
KOR,KIR,Rep. of Korea,Kiribati,Hydroelectric,37568,36.4275986,127.8213171,,
KOR,KIR,Rep. of Korea,Kiribati,Wind Products,16105,36.4275986,127.8213171,,
KOR,KNA,Rep. of Korea,Saint Kitts and Nevis,Hydroelectric,960,36.4275986,127.8213171,17.3578,-62.783
KOR,KWT,Rep. of Korea,Kuwait,Battery storage,19760,36.4275986,127.8213171,29.30726663,47.60009889
KOR,KWT,Rep. of Korea,Kuwait,Biomass,30296,36.4275986,127.8213171,29.30726663,47.60009889
KOR,KWT,Rep. of Korea,Kuwait,Hydroelectric,17151456,36.4275986,127.8213171,29.30726663,47.60009889
KOR,KWT,Rep. of Korea,Kuwait,Solar Products,3344682,36.4275986,127.8213171,29.30726663,47.60009889
KOR,KWT,Rep. of Korea,Kuwait,Wind Products,159417,36.4275986,127.8213171,29.30726663,47.60009889
KOR,LAO,Rep. of Korea,Lao People's Dem. Rep.,Battery storage,82377,36.4275986,127.8213171,18.44497809,103.7502599
KOR,LAO,Rep. of Korea,Lao People's Dem. Rep.,Biomass,12824,36.4275986,127.8213171,18.44497809,103.7502599
